prompt_id,prompt,category,difficulty,expected_reasoning,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,label
mathematics_011,A geometric series has a first term of 4 and a common ratio of 1/3. Calculate the sum of the first 6 terms and the sum to infinity.,mathematics,medium,medium,131,28,33,0,1,0,0,1,0,3,0.0,0.0,0.88,0.0,0.0659,0.3218,3439,2569,0.0,0.002083,0.4461,0.985,REMOTE
mathematics_012,"In a right triangle, the hypotenuse is 13 cm and one leg is 5 cm. Find the length of the other leg and all three trigonometric ratios for the smallest angle.",mathematics,medium,medium,157,31,40,0,0,0,0,1,0,3,0.0,0.0,0.88,0.0,0.0767,0.3231,3541,2610,0.0,0.00237,0.4436,0.9375,REMOTE
mathematics_013,"A dataset has values: 12, 15, 14, 10, 18, 22, 9, 17. Calculate the mean, median, mode, and standard deviation.",mathematics,medium,medium,110,20,28,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0611,0.2856,4851,2956,0.0,0.00417,0.3111,0.97,REMOTE
mathematics_014,Solve the system of linear equations: 3x + 2y = 16 and 5x - 4y = 2 using the substitution method.,mathematics,medium,medium,97,21,25,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0566,0.285,20025,2718,0.0,0.002642,0.0,1.0,REMOTE
mathematics_015,Evaluate the definite integral of f(x) = x² · ln(x) from x = 1 to x = e. Show all integration by parts steps.,mathematics,hard,high,109,24,28,0,1,0,0,1,0,3,0.0,0.3024,0.65,0.0,0.0611,0.3471,20422,3533,0.0,0.0039,0.0,0.95,REMOTE
mathematics_016,"Prove by mathematical induction that the sum of the first n positive integers equals n(n+1)/2. State the base case, inductive hypothesis, and inductive step clearly.",mathematics,hard,high,165,25,42,0,0,0,0,1,0,4,0.175,0.3402,0.78,0.0,0.1846,0.3736,21243,4810,0.0,0.004805,0.0,0.9739,REMOTE
mathematics_017,"A 3×3 matrix A has rows [2, 1, 0], [1, 3, 1], [0, 1, 2]. Find the determinant, the inverse of A, and verify the result by computing A · A⁻¹.",mathematics,hard,high,140,31,35,0,1,1,0,1,0,4,0.0,0.3402,0.78,0.0,0.2265,0.426,21618,4713,0.0,0.005588,0.0,0.9667,REMOTE
mathematics_018,"Using the Bayes theorem, solve the following: A factory has two machines. Machine A produces 60% of items and has a 4% defect rate. Machine B produces 40% of items and has a 6% defect rate. If a randomly selected item is defective, what is the probability it came from Machine A?",mathematics,hard,high,279,52,70,0,1,0,0,1,1,4,0.0,0.315,0.88,0.0,0.1081,0.4391,20379,3122,0.0,0.003045,0.0,0.9206,REMOTE
mathematics_019,"Find all real solutions to the equation |2x - 5| + |x + 1| = 10, considering all cases for the absolute value expressions.",mathematics,hard,high,122,24,31,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0655,0.2861,20655,3350,0.0,0.004188,0.0,0.9667,REMOTE
mathematics_020,"A curve is defined parametrically by x(t) = t² - 1 and y(t) = t³ - 3t. Find all points where the tangent to the curve is horizontal or vertical, and determine the Cartesian equation of the curve.",mathematics,hard,high,195,38,49,0,1,0,0,1,1,3,0.0,0.0,0.88,0.0,0.0875,0.3243,20557,6109,0.0,0.003193,0.0,0.9233,REMOTE
mathematics_021,Calculate the area of a circle with a radius of 7 centimeters. Show the steps and round the final answer to two decimal places.,mathematics,easy,low,127,24,32,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0668,0.2862,20315,2738,0.0,0.0011,0.0,0.91,REMOTE
mathematics_022,Solve the linear equation for x: 3x - 12 = 18. Provide a step-by-step calculation.,mathematics,easy,low,82,15,21,0,1,0,0,1,0,4,0.0,0.2625,0.78,0.0,0.0503,0.3781,20348,2900,0.0,0.000903,0.0,0.7714,REMOTE
mathematics_023,Find the greatest common divisor (GCD) of 48 and 72 using prime factorization. List all prime factors.,mathematics,easy,low,102,17,26,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0581,0.2852,16566,3107,0.0,0.002235,0.4698,0.925,REMOTE
mathematics_024,"Calculate the simple interest on a principal amount of $2,500 at an annual interest rate of 4.5% over a duration of 3 years.",mathematics,easy,low,124,23,31,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0651,0.286,3152,2694,0.0,0.001158,0.2632,1.0,REMOTE
mathematics_025,"Determine the slope of the straight line passing through the coordinates (2, 5) and (6, 13) in a 2D Cartesian plane.",mathematics,easy,low,116,21,29,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0626,0.2857,3225,2466,0.0,0.001023,0.3532,0.8432,REMOTE
mathematics_026,"If a bag contains 5 red marbles, 3 blue marbles, and 2 green marbles, what is the probability of drawing a red marble on the first try?",mathematics,easy,low,135,27,34,0,0,0,0,1,1,1,0.0,0.0,0.4,0.0,0.0691,0.1055,3222,2452,0.0,0.001105,0.3651,0.8539,REMOTE
mathematics_027,Convert the binary number 110101 into its equivalent base-10 decimal integer. Show your base multiplication steps.,mathematics,easy,low,114,16,29,0,0,0,0,1,0,1,0.0,0.0,0.25,0.0,0.0626,0.0675,3080,2608,0.0,0.002233,0.4036,0.9625,REMOTE
mathematics_028,"Calculate the volume of a rectangular prism with a length of 12 meters, width of 4 meters, and height of 5 meters.",mathematics,easy,low,114,22,29,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0608,0.2855,3059,2510,0.0,0.000812,0.3611,0.7252,REMOTE
mathematics_029,Find the sum of the first 20 positive integers using the arithmetic progression formula. Show the formula and variables used.,mathematics,easy,low,125,20,32,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0663,0.2861,3061,2506,0.0,0.0011,0.4761,0.7223,REMOTE
mathematics_030,Evaluate the mathematical expression: (8 + 4) * 3 - 16 / 4. Explain the order of operations followed.,mathematics,easy,low,101,19,26,0,1,0,0,1,1,4,0.0,0.245,0.73,0.0,0.0581,0.3549,3097,2413,0.0,0.001585,0.4137,0.9539,REMOTE
mathematics_031,Determine if the number 137 is prime. Explain the steps you took to test its divisibility.,mathematics,easy,low,90,16,23,0,0,0,0,1,1,3,0.0,0.0,0.86,0.0,0.0535,0.3133,3052,4232,0.0,0.018507,0.401,0.9,REMOTE
mathematics_032,A store offers a 15% discount on a jacket priced at $80. What is the final price of the jacket after tax of 8% is applied?,mathematics,easy,low,122,26,31,0,0,0,0,1,1,2,0.1875,0.0,0.4,0.0,0.0643,0.1614,2838,2454,0.0,0.001538,0.4439,0.88,REMOTE
mathematics_033,Solve the quadratic equation using factoring: x^2 - 5x + 6 = 0. Provide both roots.,mathematics,easy,low,83,16,21,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0503,0.2843,3093,2581,0.0,0.001853,0.4303,0.8892,REMOTE
mathematics_034,"Find the mean, median, and mode of the following set of numbers: 4, 8, 6, 4, 12, 10, 8, 4.",mathematics,easy,low,90,20,23,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0535,0.2847,3315,2668,0.0,0.002687,0.4661,0.98,REMOTE
mathematics_035,Calculate the hypotenuse of a right-angled triangle with side lengths of 9 meters and 12 meters using the Pythagorean theorem.,mathematics,easy,low,126,20,32,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0669,0.2862,3178,2342,0.0,0.00128,0.4027,0.8339,REMOTE
mathematics_036,What is the ratio of girls to boys in a classroom containing 14 girls and 10 boys? Express the ratio in its simplest form.,mathematics,easy,low,122,24,31,0,0,0,0,1,1,1,0.0,0.0,0.4,0.0,0.0647,0.1052,3133,2515,0.0,0.001088,0.4305,0.859,REMOTE
mathematics_037,Convert 3/8 into a decimal and a percentage. Show the division process.,mathematics,easy,low,71,12,18,0,1,0,0,1,0,1,0.0,0.0,0.25,0.0,0.0453,0.0661,3002,2350,0.0,0.000685,0.4161,0.805,REMOTE
mathematics_038,Calculate the perimeter and area of a square with a side length of 5.5 inches.,mathematics,easy,low,78,15,20,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0487,0.2841,3017,2422,0.0,0.00113,0.6089,0.9769,REMOTE
mathematics_039,"Find the next three terms in the geometric sequence: 3, 6, 12, 24, ... and state the common ratio.",mathematics,easy,low,98,19,25,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0566,0.285,3204,2574,0.0,0.000942,0.4123,0.8584,REMOTE
mathematics_040,Solve the equation for y: 2(y - 3) + 4 = 10.,mathematics,easy,low,44,12,11,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0329,0.2823,3055,2544,0.0,0.001067,0.5011,1.0,REMOTE
mathematics_041,Evaluate the definite integral of the function f(x) = 3x^2 - 2x + 5 from x = 1 to x = 3. Show all integration steps.,mathematics,medium,medium,116,26,29,1,1,0,0,1,0,3,0.0,0.245,0.65,0.0,0.0625,0.3268,3346,2872,0.0,0.003513,0.4261,0.97,REMOTE
mathematics_042,Solve the following system of linear equations using Gaussian elimination or substitution: 2x + 3y = 12 and 5x - y = 13.,mathematics,medium,medium,120,23,30,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.064,0.2859,3272,2692,0.0,0.002735,0.3839,0.9053,REMOTE
mathematics_043,"Calculate the standard deviation of the dataset: 12, 15, 18, 10, 22. Show the mean, variance, and final value.",mathematics,medium,medium,110,19,28,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0611,0.2856,3314,2605,0.0,0.00228,0.3775,0.9294,REMOTE
mathematics_044,A pair of fair six-sided dice are rolled. Calculate the probability that the sum of the numbers rolled is a prime number.,mathematics,medium,medium,121,22,31,0,0,0,0,0,0,4,0.0,0.315,0.78,0.0,0.0647,0.3985,3146,2659,0.0,0.002938,0.5327,0.9667,REMOTE
mathematics_045,Solve the rational equation for x: 3/(x - 2) + 5/(x + 2) = 8/(x^2 - 4).,mathematics,medium,medium,71,17,18,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0433,0.2835,3400,2581,0.0,0.002215,0.4092,0.9727,REMOTE
mathematics_046,Find the equation of the line tangent to the curve y = x^3 - 3x + 2 at the coordinate point where x = 2. Provide derivation steps.,mathematics,medium,medium,130,28,33,0,1,0,0,1,1,3,0.0,0.0,0.78,0.0,0.068,0.2863,3326,2967,0.0,0.005393,0.4611,0.985,REMOTE
mathematics_047,"Determine the inverse of the 2x2 matrix A = [[4, 3], [3, 2]]. Verify by showing that A * A^-1 is the identity matrix.",mathematics,medium,medium,117,24,30,0,1,1,0,1,0,4,0.0,0.315,0.78,0.0,0.0625,0.3982,3344,2816,0.0,0.002085,0.3372,0.8487,REMOTE
mathematics_048,Calculate the sum of the infinite geometric series: 12 + 4 + 4/3 + 4/9 + ... Verify that the series converges before calculating.,mathematics,medium,medium,129,24,33,0,1,0,0,1,0,4,0.0,0.315,0.78,0.0,0.0679,0.3988,3326,2539,0.0,0.001723,0.3461,0.9437,REMOTE
mathematics_049,Solve the exponential equation for x: 5^(2x-1) = 125. Show the step-by-step logarithmic properties used.,mathematics,medium,medium,104,15,26,0,1,0,0,1,0,4,0.0,0.2625,0.78,0.0,0.0581,0.379,3224,2720,0.0,0.001835,0.3836,0.9625,REMOTE
mathematics_050,"Convert the polar coordinates (r = 5, theta = 5*pi/6) into Cartesian coordinates (x, y). Round values to two decimal places.",mathematics,medium,medium,124,21,31,0,1,0,0,1,0,1,0.0,0.0,0.25,0.0,0.0655,0.0677,3323,2540,0.0,0.001538,0.3639,0.9842,REMOTE
mathematics_051,"A loan of $10,000 is compounded monthly at an annual interest rate of 6%. Calculate the total balance after 5 years.",mathematics,medium,medium,116,21,29,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0626,0.2857,3327,2492,0.0,0.001963,0.5411,0.9714,REMOTE
mathematics_052,Find the domain and range of the real-valued function f(x) = sqrt(x^2 - 9). Explain the algebraic steps.,mathematics,medium,medium,104,18,26,1,1,0,0,1,1,3,0.0,0.0,0.86,0.0,0.058,0.3138,3268,2750,0.0,0.002935,0.4378,0.9118,REMOTE
mathematics_053,"Using Bayes' theorem, calculate the probability that a patient has a disease given a positive test result, where disease prevalence is 1%, test sensitivity is 99%, and false-positive rate is 5%.",mathematics,medium,medium,194,31,49,0,1,0,0,1,1,4,0.1875,0.315,0.78,0.0,0.088,0.3652,3544,2651,0.0,0.002783,0.3341,0.988,REMOTE
mathematics_054,"Calculate the dot product and cross product of the two 3D vectors: u = [2, -1, 3] and v = [1, 3, -2].",mathematics,medium,medium,101,23,26,0,1,1,0,1,0,3,0.0,0.0,0.88,0.0,0.0576,0.3209,3440,2591,0.0,0.001485,0.4111,0.796,REMOTE
mathematics_055,Solve the logarithmic equation for x: log2(x) + log2(x - 3) = 2. Check for extraneous solutions.,mathematics,medium,medium,96,17,24,0,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0536,0.2847,3322,2631,0.0,0.00242,0.376,0.9695,REMOTE
mathematics_056,"A box contains 6 white balls and 4 black balls. If 3 balls are drawn at random without replacement, calculate the probability of getting exactly 2 black balls.",mathematics,medium,medium,159,28,40,0,0,0,0,1,0,4,0.0,0.315,0.78,0.1,0.0776,0.4171,3456,2584,0.0,0.00238,0.426,0.875,REMOTE
mathematics_057,Determine the values of x for which the function f(x) = x^3 - 6x^2 + 9x is increasing and decreasing. Locate relative extrema.,mathematics,medium,medium,126,23,32,1,1,0,0,1,1,3,0.0,0.0,0.78,0.0,0.0669,0.2862,3479,2914,0.0,0.00396,0.3911,1.0,REMOTE
mathematics_058,"Solve the trigonometric equation for theta in the interval [0, 2*pi): 2*sin^2(theta) - sin(theta) - 1 = 0.",mathematics,medium,medium,106,18,27,0,1,0,1,1,0,3,0.0,0.0,0.78,0.0,0.0582,0.2852,3452,4771,0.0,0.013957,0.4268,1.0,REMOTE
mathematics_059,Find the limit as x approaches 2 of the rational function f(x) = (x^2 - 4) / (x^2 - x - 2). Show simplification steps.,mathematics,medium,medium,118,25,30,1,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0627,0.2857,3327,2548,0.0,0.001915,0.4111,0.94,REMOTE
mathematics_060,"Calculate the area of a triangle with vertices at Cartesian coordinates A(1, 1), B(4, 5), and C(7, 2).",mathematics,medium,medium,102,18,26,0,0,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0581,0.2852,3408,5010,0.0,0.001245,0.3739,0.9321,REMOTE
mathematics_061,Prove by mathematical induction that the sum of the cubes of the first n positive integers is equal to (n(n+1)/2)^2 for all integers n >= 1. Provide clear base case and inductive step.,mathematics,hard,high,184,33,46,0,1,0,0,1,0,4,0.0,0.3402,0.78,0.0,0.1724,0.4198,3369,5371,0.0,0.004125,0.4606,0.9778,REMOTE
mathematics_062,"Solve the second-order linear homogeneous differential equation: y'' - 4y' + 5y = 0, subject to the initial conditions y(0) = 2 and y'(0) = 5. Detail all steps.",mathematics,hard,high,160,29,40,0,1,0,0,1,0,4,0.0,0.3308,0.78,0.08,0.2151,0.435,3377,5212,0.0,0.00441,0.4061,0.9625,REMOTE
mathematics_063,"Calculate the eigenvalues and corresponding eigenvectors of the 3x3 matrix A = [[2, 1, 0], [1, 2, 1], [0, 1, 2]]. Show determinant calculations and characteristic equation.",mathematics,hard,high,172,27,43,0,1,1,0,1,0,5,0.0,0.585,0.78,0.1,0.2385,0.5319,3436,11468,0.0,0.012198,0.3577,0.9667,LOCAL
mathematics_064,"Evaluate the double integral of f(x, y) = x^2 * y over the triangular region bounded by coordinates (0,0), (2,0), and (1,2) in the Cartesian plane. Detail limits.",mathematics,hard,high,162,28,41,0,1,0,0,1,0,3,0.0,0.245,0.65,0.0,0.0788,0.3286,3464,18941,0.0,0.004033,0.3726,0.9478,LOCAL
mathematics_065,"Find the maximum and minimum values of the function f(x, y) = x^2 + 2y^2 subject to the constraint equation x^2 + y^2 = 1 using Lagrange multipliers. Detail system of equations.",mathematics,hard,high,177,32,45,1,1,0,0,1,0,4,0.0,0.2975,0.78,0.08,0.0831,0.408,3320,3369,0.0,0.006582,0.4211,0.9875,REMOTE
mathematics_066,"Determine the Fourier series expansion of the periodic square wave function f(x) with period 2*pi, defined as f(x) = -1 for -pi < x < 0 and f(x) = 1 for 0 < x < pi.",mathematics,hard,high,164,36,41,1,1,0,0,1,0,3,0.0,0.0,0.78,0.0,0.0767,0.2873,3579,19350,0.0,0.004893,0.4133,0.9591,LOCAL
mathematics_067,"Derive the probability density function (PDF) of the sum of two independent, identically distributed exponential random variables, each with parameter lambda. Outline convolutions.",mathematics,hard,high,180,23,45,1,0,0,0,0,0,2,0.36,0.0,0.25,0.0,0.1885,0.1856,3100,3375,0.0,0.006182,0.6142,0.9857,REMOTE
